Country Name: UA; City Name: Kiev; Population: 2797553
Country Name: UA; City Name: Kharkiv; Population: 1430885
Country Name: UA; City Name: Dnipropetrovsk; Population: 1032822
Country Name: UA; City Name: Donets'k; Population: 1024700
Country Name: UA; City Name: Odessa; Population: 1001558
